FireId,Organization,RegionState,RegionStateName,ReportingUnitId,ReportingUnitName,CalendarYear,FiscalYear,FireNumber,FireCode,FireName,FireTypePr,FireType,ProtectionType,CompletionCode,IndexTime,IndexTimeSource,SizeClass,LastModified,CauseCategory,Reimbursable,BurningIndex,Nrvc,Area,AreaName,Owner,MergedFire,ParentFire,OriginAccuracy,LocationMethod,CoordinateType,Datum,LatitudeDD,LongitudeDD,LatitudeDMS,LongitudeDMS,LatitudeEntered,LongitudeEntered,LatitudeNAD83,LongitudeNAD83,UtmZone,UtmEasting,UtmNorthing,StartDate,DetectionType,StartAcres,InitialAttackTime,InitialAttackAcres,ContainedTime,ContainedAcres,ControlDate,ControlAcres,OutDate,Topography,Aspect,Slope,Elevation,Station,FbpsFuelModel,MsgcModel,MsgcSlope,MsgcGrass,MsgcClimate,SpecialArea,WildlandUrban,IntersectFuels,AddToNFPORS,Total-Structures,Residence-Structures,Other-Structures,AuthorizedByName,AuthorizedByTitle,AuthorizedDate,EnteredByName,EnteredByTitle,EnteredDate,ProvidedByName,ProvidedByTitle,ProvidedDate,CostAccountingCode,Assist-BillNumber,Assist-CollectionContact,Assist-AmountBilled,Assist-BilledDate,Assist-AmountCollected,Assist-CollectedDate,Fuel-ProjectNumber,Fuel-NfporsTreatmentNumber,Fuel-Escape,Fuel-EscapeFireNumber,Fuel-CostPerAcre,Fuel-FiringTypeStrategy,Fuel-FiringTypeMethod,Fuel-TreatmentComplexity,Fuel-1-Objective,Fuel-2-Objective,Fuel-3-Objective,Trespass-GeneralCause,Trespass-SpecificCause,Trespass-OtherCause,Trespass-People,Trespass-Status,Trespass-AuthorizedByName,Trespass-AuthorizedByTitle,Trespass-Reason,Trespass-CaseNumber,Trespass-AmountBilled,Trespass-BilledDate,Trespass-AmountRecovered,Trespass-RecoveredDate,Trespass-AmountToOrganization,Trespass-ToOrganizationDate,Trespass-Investigated,Trespass-Suspect,Trespass-SuspectType,Ecology-1-FireRegimeGroup,Ecology-1-PreFireConditionClass,Ecology-1-PostFireConditionClass,Ecology-1-Acres,Ecology-2-FireRegimeGroup,Ecology-2-PreFireConditionClass,Ecology-2-PostFireConditionClass,Ecology-2-Acres,Ecology-3-FireRegimeGroup,Ecology-3-PreFireConditionClass,Ecology-3-PostFireConditionClass,Ecology-3-Acres,Ecology-4-FireRegimeGroup,Ecology-4-PreFireConditionClass,Ecology-4-PostFireConditionClass,Ecology-4-Acres,Ecology-5-FireRegimeGroup,Ecology-5-PreFireConditionClass,Ecology-5-PostFireConditionClass,Ecology-5-Acres,InitialAttack-1-ResourceType,InitialAttack-1-Amount,InitialAttack-2-ResourceType,InitialAttack-2-Amount,InitialAttack-3-ResourceType,InitialAttack-3-Amount,InitialAttack-4-ResourceType,InitialAttack-4-Amount,InitialAttack-5-ResourceType,InitialAttack-5-Amount,Statistics-1-State,Statistics-1-County,Statistics-1-Owner,Statistics-1-VegType,Statistics-1-Acres,Statistics-2-State,Statistics-2-County,Statistics-2-Owner,Statistics-2-VegType,Statistics-2-Acres,Statistics-3-State,Statistics-3-County,Statistics-3-Owner,Statistics-3-VegType,Statistics-3-Acres,Statistics-4-State,Statistics-4-County,Statistics-4-Owner,Statistics-4-VegType,Statistics-4-Acres,Statistics-5-State,Statistics-5-County,Statistics-5-Owner,Statistics-5-VegType,Statistics-5-Acres,Statistics-6-State,Statistics-6-County,Statistics-6-Owner,Statistics-6-VegType,Statistics-6-Acres,Statistics-7-State,Statistics-7-County,Statistics-7-Owner,Statistics-7-VegType,Statistics-7-Acres,Statistics-8-State,Statistics-8-County,Statistics-8-Owner,Statistics-8-VegType,Statistics-8-Acres
231862,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9950,,MITIGATION,48,4,8,Complete,5/26/1999 10:15,Start,C,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.37442,-80.691349,22:27.9,-80:41:28.86,25.37442,-80.691349,25.37442,-80.691349,17,531050.9,2806443.6,5/26/1999,C,,,,,,6/18/1999,50.3,6/18/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,Thatcher,rx tech,6/30/1999,thatcher,rx tech,8/5/1999,,,,5291-9950-252,,,,,,,9906,,No,,22.54,1,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231863,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9951,,BLOCK D W,49,4,9,Complete,5/21/1999 20:30,Start,A,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.445515,-80.708023,26:43.9,-80:42:28.88,25.445515,-80.708023,25.445515,-80.708023,17,529356.3,2814312.7,5/21/1999,D,0.1,,,,,,0.1,5/22/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,carnall,cache manager,6/24/1999,thatcher,rx tech,6/29/1999,,,,5291-9909-248,,,,,,,,,No,,627,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231864,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9952,,SEPANTHERM,49,4,9,Complete,5/21/1999 15:00,Start,B,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.567223,-80.737904,34:02.0,-80:44:16.45,25.567223,-80.737904,25.567223,-80.737904,17,526325.4,2827783.9,5/21/1999,D,1,,,,,,4,5/22/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,carnalll,cache manager,6/26/1999,thatcher,rx tech,6/29/1999,,,,5291-9910-248,,,,,,,,,No,,36.75,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231865,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9953,,chekika,48,4,8,Complete,5/2/1999 14:30,Start,B,11/25/2009,Human,,,,,,3,,,,,UTM,NAD83,25.61292,-80.58392,36:46.5,-80:35:02.11,,,25.61292,-80.58392,17,541776,2832884,5/2/1999,C,,,,,,5/10/1999,2,5/10/1999,9,0,1,0,86704,3,N,1,P,3,,,,,,,,segar,pfs,5/30/1999,thatcher,rx tech,8/5/1999,,,,5291-9953-252,,,,,,,9905,,No,,245,1,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231866,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9955,,Hidden Lk,48,4,8,Complete,6/1/1999 12:00,Start,E,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.373901,-80.606794,22:26.1,-80:36:24.46,25.373901,-80.606794,25.373901,-80.606794,17,539557.5,2806408.5,6/1/1999,C,,,,,,6/30/1999,495,6/30/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,panko,fmo,7/15/1999,thatcher,rx tech,8/17/1999,,,,5291-9955-252,,,,,,,9906,,No,,18.3,1,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231867,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9956,,Block G&H,48,4,8,Complete,6/5/1999 11:00,Start,E,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.413713,-80.638961,24:49.4,-80:38:20.26,25.413713,-80.638961,25.413713,-80.638961,17,536309.6,2810808,6/5/1999,C,,,,,,7/31/1999,987,7/31/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,segar,pfs,8/14/1999,thatcher,rx tech,8/18/1999,,,,5291-9956-252,,,,,,,9907,,No,,2.47,1,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231868,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9957,,Lostman's,49,4,9,Complete,6/4/1999 23:59,Start,F,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.526833,-81.147694,31:36.6,-81:08:51.70,25.526833,-81.147694,25.526833,-81.147694,17,485160.4,2823293.6,6/4/1999,D,40,,,,,,3155,6/8/1999,9,0,1,0,86703,3,N,1,P,3,,,,,,,,COLLINS,RX TECH,6/11/1999,THATCHER,RX TECH,6/16/1999,,,,5291-9911-248,,,,,,,,,No,,0.87,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231869,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9958,,Cntyline2,49,4,9,Complete,6/9/1999 19:00,Start,C,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.571308,-80.872844,34:16.7,-80:52:22.24,25.571308,-80.872844,25.571308,-80.872844,17,512771.3,2828216.4,6/9/1999,D,5,,,,,,36,6/11/1999,9,0,1,0,86703,3,N,1,P,3,,,,,,,,THATCHER,RX TECH,6/16/1999,THATCHER,RX TECH,6/16/1999,,,,5291-9912-248,,,,,,,,,No,,14.47,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231870,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9959,,CNTYLINE3,21,2,1,Complete,6/10/1999 11:00,Start,C,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.607024,-80.866887,36:25.3,-80:52:00.79,25.607024,-80.866887,25.607024,-80.866887,17,513365.6,2832172.1,6/10/1999,C,0.1,,,,,,26,6/12/1999,9,0,1,0,86703,,N,1,P,3,,,,,,,,THATCHER,RX TECH,6/15/1999,THATCHER,RX TECH,6/16/1999,,,,5291-9912-248,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231871,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9960,,BROADRIV,21,2,1,Complete,6/11/1999 14:00,Start,B,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.498242,-81.081248,29:53.7,-81:04:52.49,25.498242,-81.081248,25.498242,-81.081248,17,491834.6,2820121.7,6/11/1999,C,0.1,,,,,,3.4,6/11/1999,9,0,1,0,86702,,N,1,P,3,,,,,,,,thatcher,rx tech,6/15/1999,thatcher,rx tyech,6/16/1999,,,,5291-9913-248,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231872,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9961,,INDIANCAMP,49,4,9,Complete,6/11/1999 16:00,Start,C,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.551027,-80.984262,33:03.7,-80:59:03.34,25.551027,-80.984262,25.551027,-80.984262,17,501580.9,2825964.5,6/11/1999,D,2,,,,,,55.4,6/16/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,THATCHER,RX TECH,6/16/1999,THATCHER,RX TECH,6/16/1999,,,,5291-9914-248,,,,,,,,,No,,9.02,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231873,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9962,,N RIVER 2,49,4,9,Complete,6/11/1999 16:00,Start,B,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.396868,-80.875586,23:48.7,-80:52:32.11,25.396868,-80.875586,25.396868,-80.875586,17,512514,2808899.4,6/11/1999,D,4.3,,,,,,4.3,6/12/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,thatcher,rx tech,6/30/1999,thatcher,rx tech,8/17/1999,,,,5291-9916-248,,,,,,,,,No,,3,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231874,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9963,,N RIVER 3,49,4,9,Complete,6/11/1999 16:00,Start,B,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.364729,-80.87236,21:53.0,-80:52:20.50,25.364729,-80.87236,25.364729,-80.87236,17,512841.8,2805340.8,6/11/1999,C,0.5,,,,,,0.5,6/12/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,thatcher,rx tech,6/15/1999,thatcher,rx tech,6/16/1999,,,,5291-9915-,,,,,,,,,No,,0.05,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231875,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9964,,BLOCK I1,48,4,8,Complete,6/14/1999 11:00,Start,E,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.397106,-80.650904,23:49.6,-80:39:03.25,25.397106,-80.650904,25.397106,-80.650904,17,535113.2,2808965.8,6/14/1999,C,,,,,,7/31/1999,362,7/31/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,Segar,pfs,8/12/1999,thatcher,rx tech,8/14/1999,,,,5291-9964-252,,,,,,,9907,,No,,4.5,1,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231877,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9966,,BLKS D E G,48,4,8,Complete,7/8/1999 10:30,Start,F,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.415515,-80.661572,24:55.8,-80:39:41.66,25.415515,-80.661572,25.415515,-80.661572,17,534035.1,2811001.6,7/8/1999,C,,,,,,7/31/1999,1719,7/31/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,segar,pfs,8/14/1999,thatcher,rx tech,8/14/1999,,,,5291-9966-252,,,,,,,9907,,No,,4.74,1,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231878,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9967,,S Missile,49,4,9,Complete,6/22/1999 16:00,Start,C,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.358895,-80.667567,21:32.0,-80:40:03.24,25.358895,-80.667567,25.358895,-80.667567,17,533447.7,2804730.2,6/22/1999,C,5,,,,,,17.8,6/30/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,Collins,forestry tech,6/25/1999,thatcher,rx tech,8/14/1999,,,,5291-9916-248,,,,,,,,,No,,18.03,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231879,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9968,,PI Res 1,48,4,8,Complete,7/6/1999 10:30,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.383822,-80.592003,23:01.8,-80:35:31.21,25.383822,-80.592003,25.383822,-80.592003,17,541042.3,2807511.6,7/6/1999,C,,,,,,8/6/1999,15,8/6/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,Segar,PFS,9/15/1999,Thatcher,RX rech,12/1/1999,,,,5291-9968-252,,,,,,,9907,,No,,63.71,1,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231880,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9969,,HQ/CONTEXT,48,4,8,Complete,7/9/1999 10:30,Start,F,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.415943,-80.576477,24:57.4,-80:34:35.32,25.415943,-80.576477,25.415943,-80.576477,17,542592.8,2811073.4,7/9/1999,C,,,,,,7/31/1999,2699,7/31/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,segar,pfs,8/12/1999,thatcher,rx tech,8/14/1999,,,,5291-9969-252,,,,,,,9907,,No,,2.42,1,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,311,FL,,3,3,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231881,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9970,,BLKS J/F2,48,4,8,Complete,7/16/1999 9:30,Start,F,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.404513,-80.621673,24:16.2,-80:37:18.02,25.404513,-80.621673,25.404513,-80.621673,17,538051.1,2809794,7/16/1999,C,,,,,,7/31/1999,1022,7/31/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,segar,pfs,8/14/1999,thatcher,rx tech,8/14/1999,,,,5291-9970-252,,,,,,,9907,,No,,2.75,1,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231882,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9971,,Block A,48,4,8,Complete,7/19/1999 10:30,Start,F,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.404758,-80.737849,24:17.1,-80:44:16.26,25.404758,-80.737849,25.404758,-80.737849,17,526366.3,2809793.1,7/19/1999,C,,,,,,8/30/1999,2645,8/30/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,Prevey,WFS,9/15/1999,Thatcher,RX Tech,12/1/1999,,,,5291-9971-252,,,,,,,9907,,No,,2.68,1,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231883,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9972,,Sisal,49,4,9,Complete,7/20/1999 16:30,Start,B,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.387729,-80.772348,23:15.8,-80:46:20.45,25.387729,-80.772348,25.387729,-80.772348,17,522899.8,2807901,7/20/1999,C,0.1,,,,,,1.2,7/23/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,segar,pfs,8/1/1999,thatcher,rx tech,8/14/1999,,,,5291-9917-248,,,,,,,,,No,,286.33,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231884,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9973,,Tarpon Bay,49,4,9,Complete,7/21/1999 18:00,Start,E,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.433554,-80.924965,26:00.8,-80:55:29.88,25.433554,-80.924965,25.433554,-80.924966,17,507544.9,2812958.1,7/21/1999,C,5,,,,,,618,7/23/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,carnall,cache manager,8/12/1999,thatcher,rx tech,8/14/1999,,,,5291-9918-248,,,,,,,,,No,,3.88,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231885,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9974,,Grossman,49,4,9,Complete,7/24/1999 17:00,Start,A,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.57174,-80.599079,34:18.3,-80:35:56.68,25.57174,-80.599079,25.57174,-80.599079,17,540267.9,2828319,7/24/1999,D,0.1,,,,,,0.1,7/25/1999,9,0,1,0,86702,3,N,1,P,3,,,,,,,,Carnall,cache mgr,8/16/1999,Thatcher,rx tech,10/1/1999,,,,5291-9919-248,,,,,,,,,No,,814,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231886,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9975,,Context 2,48,4,8,Complete,7/28/1999 10:00,Start,E,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.496008,-80.60643,29:45.6,-80:36:23.15,25.496008,-80.60643,25.496009,-80.60643,17,539554.3,2819930.4,7/28/1999,C,,,,,,7/31/1999,946,8/8/1999,9,0,1,0,86704,3,N,1,P,3,,,,,,,,segar,pfs,8/14/1999,thatcher,rx tech,8/14/1999,,,,5291-9975-252,,,,,,,9905,,No,,0.64,1,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231887,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9976,,Rocky Glds,21,2,1,Complete,7/29/1999 8:30,Start,B,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.446949,-80.592057,26:49.0,-80:35:31.40,25.446949,-80.592057,25.446949,-80.592057,17,541015.5,2814502,7/29/1999,C,0.1,,,,,,1,7/29/1999,9,0,1,0,86702,,N,1,P,3,,,,,,,,segar,pfs,8/15/1999,thatcher,rx tech,8/17/1999,,,,5291-0000-248,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231888,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9977,,West of A,48,4,8,Complete,7/30/1999 9:00,Start,G,11/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.382435,-80.770238,22:56.8,-80:46:12.86,25.382435,-80.770238,25.382435,-80.770238,17,523113,2807315.2,7/30/1999,C,,,,,,8/12/1999,6878,8/12/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,segar,pfs,8/12/1999,thatcher  x,rx tech,8/14/1999,,,,5291-9977-252,,,,,,,9907,,No,,0.26,1,2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,6878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231889,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9978,,PI RES 2,48,4,8,Complete,7/31/1999 10:30,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.38501,-80.595467,23:06.0,-80:35:43.68,25.38501,-80.595467,25.38501,-80.595467,17,540693.4,2807642,7/31/1999,C,,,,,,8/30/1999,36,8/30/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,Segar,PFS,9/15/1999,Thatcher,RX tech,12/1/1999,,,,5291-9978-252,,,,,,,9904,,No,,30.25,1,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231890,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9979,,BROAD R 2,49,4,9,Complete,8/2/1999 17:00,Start,E,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.578045,-81.005102,34:41.0,-81:00:18.37,25.578045,-81.005102,25.578045,-81.005102,17,499487.6,2828956.3,8/2/1999,C,50,,,,,,348,8/8/1999,9,0,1,0,86703,3,N,1,P,3,,,,,,,,Segar,pfs,8/16/1999,Thatcher,rx tech,9/1/1999,,,,5291-9920-248,,,,,,,,,No,,1.07,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231891,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9980,,INDIAN C 2,21,2,1,Complete,8/7/1999 11:00,Start,B,9/25/2009,Natural,,,,,,3,,,,,LL,NAD83,25.53556,-80.982918,32:08.0,-80:58:58.51,25.53556,-80.982918,25.53556,-80.982919,17,501716.1,2824251.8,8/7/1999,C,0.1,,,,,,0.5,8/7/1999,9,0,1,0,86703,,N,1,P,3,,,,,,,,thatcher,rx tech,8/17/1999,thatcher,rx tech,8/17/1999,,,,5291-0000-248,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231896,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,1999,9986,,PI Res #3,48,4,8,Complete,7/31/1999 10:30,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.38619,-80.591387,23:10.3,-80:35:28.99,25.38619,-80.591387,25.38619,-80.591387,17,541103.5,2807773.9,7/31/1999,C,,,,,,8/30/1999,27,8/30/1999,9,0,1,0,86702,7,D,1,P,3,,,,,,,,Prevey,WFS,9/16/1999,Thatcher,RX rech,12/1/1999,,,,5291-9986-252,,,,,,,9907,,No,,14.33,1,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231905,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1999,2000,9995,,LOE-DOF,16,1,6,Complete,12/6/1999 14:30,Start,C,,Human,,,,,,7,,,,,,,,,,,,,,,,,,12/6/1999,C,15,12/6/1999 14:30,15,,,12/6/1999,15,12/6/1999,9,0,1,0,86704,,N,1,P,3,,,,,,,,Prevey,WFS,12/6/1999,Thatcher,RX tech,12/22/1999,,,,5291-0452-49,,,,,,,,,,,,,,,,,,5,30,,9,,,,,,,,,,,,No,Unknown,,,,,,,,,,,,,,,,,,,,,,C,1,,,,,,,,,FL,,7,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
